code,MC1_seed=1,MC1_seed=2
882,0.014323057085332946,0.014332001772109637
883,0.014361798891602023,0.014370614616867398
884,0.014399519688642379,0.014410384284061994
885,0.014438261494920345,0.014448997
886,0.014477356337315348,0.014487397472264157
887,0.014516098143593378,0.014526010317019337
888,0.014555597260337515,0.014563710151691129
889,0.014594339066622426,0.014602322996399821
890,0.014633434,0.014640723339812619
891,0.014672175715273274,0.014679336184519732
892,0.014709896512327729,0.014719105851697728
893,0.014748638318621578,0.014757718696403754
894,0.014787733160960402,0.014796119039829666
895,0.014826475,0.014834731884534196
896,0.014838167867874508,0.014880475924536132
897,0.014876909674127204,0.014919088769608234
898,0.014916004516389797,0.014957489
899,0.014954746322643686,0.014996101958490509
900,0.014992467119665865,0.015035871626074832
901,0.015031208925928637,0.015074484471145112
902,0.015070304,0.015112884814969226
903,0.015109046,0.015151497660037996
904,0.015148544691120916,0.015189197494334342
905,0.015187286497390628,0.015227810339356655
906,0.015226381339597002,0.015266210683148037
907,0.015265123,0.015304823528168775
908,0.015302843942903047,0.015344593195736455
909,0.015341585749181656,0.015383206040756076
910,0.015380680591361055,0.015421606384560575
911,0.015419422397639703,0.015460219229578694
912,0.015460195,0.015495845498045259
913,0.015498937051169132,0.015534458
914,0.015538031893409602,0.015572858687056159
915,0.015576773699785919,0.015611471532159821
916,0.015614494496926196,0.015651241199846448
917,0.015653236,0.015689854
918,0.015692331145524728,0.015728254
919,0.015731073,0.015766867
920,0.015770572068688565,0.015804567067636277
921,0.015809314,0.015843179912690908
922,0.015848408717265092,0.015881580256577054
923,0.015887151,0.015920193101630186
924,0.015924871,0.015959962769300107
925,0.015963613127212718,0.015998576
926,0.016002707969369985,0.016036976
927,0.016041449775771145,0.016075589
928,0.016077819313572744,0.016116759
929,0.016116561119903634,0.016155372
930,0.016155655961954687,0.016193772
931,0.016194397768285965,0.016232384924522433
932,0.016232118565378414,0.016272155
933,0.01627086,0.016310767437240362
934,0.016309955213742417,0.016349167781151436
935,0.016348697,0.016387780626182638
936,0.016388196136781844,0.016425480459118746
937,0.016426937943128977,0.016464093
938,0.016466032785123774,0.016502493647981873
939,0.016504774591470855,0.016541106492964967
940,0.016542495388577466,0.016580876160633577
941,0.016581237194933453,0.016619489005615582
942,0.016620332036901272,0.016657889349507043
943,0.016659073843257405,0.016696502
944,0.016699846693310868,0.016732128
945,0.016738588,0.016770741
946,0.016777683341793224,0.016809142
947,0.016816425148246966,0.016847754500004312
948,0.016854145945457595,0.016887524167791816
949,0.016892888,0.016926137012856852
950,0.016931982593921955,0.016964537356862704
951,0.016970724400384544,0.017003150201926272
952,0.017010223517168275,0.01704085
953,0.017048965,0.017079462879250263
954,0.017088060165610593,0.017117863
955,0.017126802,0.017156476
956,0.017164522769304878,0.017196245736009873
957,0.017203264575783406,0.017234859
958,0.017242359417728982,0.017273259
959,0.017281101224207583,0.017311872
960,0.017326673,0.017346856729660458
961,0.017365414878217442,0.01738547
962,0.01740451,0.017423869918432866
963,0.017443251526716254,0.017462482763324197
964,0.017480972324002884,0.017502252431003437
965,0.017519714130545556,0.017540865275893623
966,0.017558809,0.017579265619786153
967,0.017597550779026222,0.017617878464674924
968,0.017637049895853008,0.017655578
969,0.017675792,0.017694191140996032
970,0.017714887,0.017732591
971,0.017753628,0.017771204
972,0.017791349148161925,0.017810973997359144
973,0.017830090954720483,0.017849587
974,0.017869186,0.017887987186071586
975,0.017907927603160918,0.017926600030909682
976,0.017948700456222454,0.017962226305106032
977,0.017987442262878496,0.018000839
978,0.018026537,0.018039239
979,0.018065278911477654,0.018077852338929005
980,0.018103,0.018117622006710483
981,0.018141742,0.018156235
982,0.018180836357463356,0.018194635
983,0.018219578164128572,0.018233248040541456
984,0.018259077281039843,0.018270947871391205
985,0.018297819,0.018309561
986,0.018336913929598693,0.018347961060220342
987,0.018375655736270806,0.018386574
988,0.018413377,0.018426343572858293
989,0.018452118,0.018464956417730303
990,0.018491213182230414,0.018503356761697943
991,0.018529955,0.018541969606568405
992,0.018566324521955037,0.018583139693005735
993,0.018605066,0.018621752537860723
994,0.018644161,0.018660153
995,0.018682902976930375,0.018698766
996,0.018720623774287348,0.018738535
997,0.018759365580907354,0.018777148239313732
998,0.018798460422633802,0.018815548583293297
999,0.018837202229253943,0.018854161428144372
1000,0.018876701346085805,0.018891861258263018
1001,0.018915443152712767,0.018930474103067575
1002,0.018954537994410114,0.018968874
1003,0.01899328,0.019007487291817463
1004,0.019031001,0.019047256959581114
1005,0.019069742405044172,0.019085869804383045
1006,0.019108837246714437,0.019124270148343038
1007,0.019147579053350447,0.019162883
1008,0.019188352,0.019198509270263606
1009,0.019227093716045578,0.019237122
1010,0.019266189,0.019275522459212213
1011,0.019304930364510586,0.019314135304098264
1012,0.019342651161985677,0.019353904971980834
1013,0.019381392968728157,0.019392517816865774
1014,0.019420487810432475,0.019430918160940024
1015,0.019459229617175066,0.019469531005823507
1016,0.019498728734091367,0.019507230835312965
1017,0.019537470540840866,0.019545843680150037
1018,0.019576565,0.019584244024191566
1019,0.019615307189265588,0.019622856869026976
1020,0.019653028,0.019662626536892887
1021,0.019691769793513107,0.019701239381727187
1022,0.019730864635161324,0.019739639725781893
1023,0.019769606441919794,0.019778252570614736
