code,MC1_seed=1,MC1_seed=2
41963,0.006326839,0.007180624
41964,0.006327485,0.007181519
41965,0.006328146,0.007182247
41966,0.006328855,0.007182804
41967,0.006329517,0.007183531
41968,0.006329129,0.007183066
41969,0.006329791,0.007183794
41970,0.0063305,0.007184351
41971,0.006331161,0.007185078
41972,0.006331808,0.007185973
41973,0.006332469,0.007186701
41974,0.006333178,0.007187258
41975,0.006333839,0.007187985
41976,0.006334641,0.007188864
41977,0.006335303,0.007189591
41978,0.006336012,0.007190148
41979,0.006336673,0.007190876
41980,0.006337319,0.007191771
41981,0.006337981,0.007192498
41982,0.00633869,0.007193055
41983,0.006339351,0.007193783
41984,0.006303212,0.007267432
41985,0.006303873,0.00726816
41986,0.006304582,0.007268717
41987,0.006305244,0.007269444
41988,0.00630589,0.007270339
41989,0.006306552,0.007271067
41990,0.00630726,0.007271624
41991,0.006307922,0.007272351
41992,0.006308724,0.00727323
41993,0.006309385,0.007273958
41994,0.006310094,0.007274515
41995,0.006310755,0.007275242
41996,0.006311402,0.007276137
41997,0.006312063,0.007276864
41998,0.006312772,0.007277422
41999,0.006313434,0.007278149
42000,0.006313046,0.007277684
42001,0.006313708,0.007278411
42002,0.006314417,0.007278968
42003,0.006315078,0.007279696
42004,0.006315725,0.007280591
42005,0.006316386,0.007281318
42006,0.006317095,0.007281875
42007,0.006317756,0.007282603
42008,0.006318558,0.007283482
42009,0.00631922,0.007284209
42010,0.006319929,0.007284766
42011,0.00632059,0.007285494
42012,0.006321236,0.007286389
42013,0.006321898,0.007287116
42014,0.006322607,0.007287673
42015,0.006323268,0.007288401
42016,0.006325026,0.007285507
42017,0.006325688,0.007286235
42018,0.006326397,0.007286792
42019,0.006327058,0.00728752
42020,0.006327705,0.007288414
42021,0.006328366,0.007289142
42022,0.006329075,0.007289699
42023,0.006329736,0.007290426
42024,0.006330538,0.007291305
42025,0.0063312,0.007292033
42026,0.006331909,0.00729259
42027,0.00633257,0.007293317
42028,0.006333217,0.007294212
42029,0.006333878,0.00729494
42030,0.006334587,0.007295497
42031,0.006335248,0.007296224
42032,0.006334861,0.007295759
42033,0.006335522,0.007296486
42034,0.006336231,0.007297044
42035,0.006336892,0.007297771
42036,0.006337539,0.007298666
42037,0.0063382,0.007299393
42038,0.006338909,0.00729995
42039,0.006339571,0.007300678
42040,0.006340373,0.007301557
42041,0.006341034,0.007302284
42042,0.006341743,0.007302841
42043,0.006342404,0.007303569
42044,0.006343051,0.007304464
42045,0.006343712,0.007305191
42046,0.006344421,0.007305748
42047,0.006345082,0.007306476
42048,0.006344638,0.0073098
42049,0.006345299,0.007310527
42050,0.006346008,0.007311084
42051,0.00634667,0.007311812
42052,0.006347316,0.007312707
42053,0.006347977,0.007313434
42054,0.006348686,0.007313991
42055,0.006349348,0.007314719
42056,0.00635015,0.007315598
42057,0.006350811,0.007316325
42058,0.00635152,0.007316882
42059,0.006352181,0.00731761
42060,0.006352828,0.007318504
42061,0.006353489,0.007319232
42062,0.006354198,0.007319789
42063,0.00635486,0.007320517
42064,0.006354472,0.007320051
42065,0.006355134,0.007320779
42066,0.006355843,0.007321336
42067,0.006356504,0.007322064
42068,0.006357151,0.007322958
42069,0.006357812,0.007323686
42070,0.006358521,0.007324243
42071,0.006359182,0.007324971
42072,0.006359984,0.007325849
42073,0.006360646,0.007326577
42074,0.006361354,0.007327134
42075,0.006362016,0.007327862
42076,0.006362662,0.007328756
42077,0.006363324,0.007329484
42078,0.006364033,0.007330041
42079,0.006364694,0.007330769
42080,0.006366452,0.007327875
42081,0.006367114,0.007328602
42082,0.006367823,0.007329159
42083,0.006368484,0.007329887
42084,0.006369131,0.007330782
42085,0.006369792,0.007331509
42086,0.006370501,0.007332066
42087,0.006371162,0.007332794
42088,0.006371964,0.007333673
42089,0.006372626,0.0073344
42090,0.006373335,0.007334957
42091,0.006373996,0.007335685
42092,0.006374642,0.007336579
42093,0.006375304,0.007337307
42094,0.006376013,0.007337864
42095,0.006376674,0.007338592
42096,0.006376287,0.007338126
42097,0.006376948,0.007338854
42098,0.006377657,0.007339411
42099,0.006378318,0.007340139
42100,0.006378965,0.007341033
42101,0.006379626,0.007341761
42102,0.006380335,0.007342318
42103,0.006380997,0.007343046
42104,0.006381799,0.007343924
42105,0.00638246,0.007344652
42106,0.006383169,0.007345209
42107,0.00638383,0.007345937
42108,0.006384477,0.007346831
42109,0.006385138,0.007347559
42110,0.006385847,0.007348116
42111,0.006386508,0.007348844
42112,0.00638664,0.007348707
42113,0.006387301,0.007349435
42114,0.00638801,0.007349992
42115,0.006388671,0.007350719
42116,0.006389318,0.007351614
42117,0.006389979,0.007352342
42118,0.006390688,0.007352899
42119,0.006391349,0.007353626
42120,0.006392152,0.007354505
42121,0.006392813,0.007355233
42122,0.006393522,0.00735579
42123,0.006394183,0.007356517
42124,0.00639483,0.007357412
42125,0.006395491,0.007358139
42126,0.0063962,0.007358696
42127,0.006396861,0.007359424
42128,0.006396474,0.007358959
42129,0.006397135,0.007359686
42130,0.006397844,0.007360243
42131,0.006398506,0.007360971
42132,0.006399152,0.007361866
42133,0.006399814,0.007362593
42134,0.006400522,0.00736315
42135,0.006401184,0.007363878
42136,0.006401986,0.007364757
42137,0.006402647,0.007365484
42138,0.006403356,0.007366041
42139,0.006404018,0.007366769
42140,0.006404664,0.007367663
42141,0.006405325,0.007368391
42142,0.006406034,0.007368948
42143,0.006406696,0.007369676
42144,0.006408454,0.007366782
42145,0.006409115,0.00736751
42146,0.006409824,0.007368067
42147,0.006410486,0.007368794
42148,0.006411132,0.007369689
42149,0.006411794,0.007370417
42150,0.006412503,0.007370974
42151,0.006413164,0.007371701
42152,0.006413966,0.00737258
42153,0.006414627,0.007373308
42154,0.006415336,0.007373865
42155,0.006415998,0.007374592
42156,0.006416644,0.007375487
42157,0.006417306,0.007376214
42158,0.006418014,0.007376771
42159,0.006418676,0.007377499
42160,0.006418289,0.007377034
42161,0.00641895,0.007377761
42162,0.006419659,0.007378318
42163,0.00642032,0.007379046
42164,0.006420967,0.007379941
42165,0.006421628,0.007380668
42166,0.006422337,0.007381225
42167,0.006422998,0.007381953
42168,0.0064238,0.007382832
42169,0.006424462,0.007383559
42170,0.006425171,0.007384116
42171,0.006425832,0.007384844
42172,0.006426479,0.007385738
42173,0.00642714,0.007386466
42174,0.006427849,0.007387023
42175,0.00642851,0.007387751
42176,0.006428066,0.007391075
42177,0.006428727,0.007391802
42178,0.006429436,0.007392359
42179,0.006430097,0.007393087
42180,0.006430744,0.007393981
42181,0.006431405,0.007394709
42182,0.006432114,0.007395266
42183,0.006432775,0.007395994
42184,0.006433577,0.007396872
42185,0.006434239,0.0073976
42186,0.006434948,0.007398157
42187,0.006435609,0.007398885
42188,0.006436256,0.007399779
42189,0.006436917,0.007400507
42190,0.006437626,0.007401064
42191,0.006438287,0.007401792
42192,0.0064379,0.007401326
42193,0.006438561,0.007402054
42194,0.00643927,0.007402611
42195,0.006439932,0.007403339
42196,0.006440578,0.007404233
42197,0.006441239,0.007404961
42198,0.006441948,0.007405518
42199,0.00644261,0.007406246
42200,0.006443412,0.007407124
42201,0.006444073,0.007407852
42202,0.006444782,0.007408409
42203,0.006445443,0.007409137
42204,0.00644609,0.007410031
42205,0.006446751,0.007410759
42206,0.00644746,0.007411316
42207,0.006448122,0.007412043
42208,0.00644988,0.00740915
42209,0.006450541,0.007409877
42210,0.00645125,0.007410434
42211,0.006451912,0.007411162
42212,0.006452558,0.007412057
42213,0.00645322,0.007412784
42214,0.006453928,0.007413341
42215,0.00645459,0.007414069
42216,0.006455392,0.007414947
42217,0.006456053,0.007415675
42218,0.006456762,0.007416232
42219,0.006457424,0.00741696
42220,0.00645807,0.007417854
42221,0.006458731,0.007418582
42222,0.00645944,0.007419139
42223,0.006460102,0.007419867
42224,0.006459714,0.007419401
42225,0.006460376,0.007420129
42226,0.006461085,0.007420686
42227,0.006461746,0.007421414
42228,0.006462393,0.007422308
42229,0.006463054,0.007423036
42230,0.006463763,0.007423593
42231,0.006464424,0.007424321
42232,0.006465226,0.007425199
42233,0.006465888,0.007425927
42234,0.006466597,0.007426484
42235,0.006467258,0.007427212
42236,0.006467905,0.007428106
42237,0.006468566,0.007428834
42238,0.006469275,0.007429391
42239,0.006469936,0.007430119
42240,0.006469677,0.007436157
42241,0.006470338,0.007436884
42242,0.006471047,0.007437441
42243,0.006471708,0.007438169
42244,0.006472355,0.007439064
42245,0.006473016,0.007439791
42246,0.006473725,0.007440348
42247,0.006474386,0.007441076
42248,0.006475189,0.007441954
42249,0.00647585,0.007442682
42250,0.006476559,0.007443239
42251,0.00647722,0.007443967
42252,0.006477867,0.007444861
42253,0.006478528,0.007445589
42254,0.006479237,0.007446146
42255,0.006479898,0.007446874
42256,0.006479511,0.007446408
42257,0.006480172,0.007447136
42258,0.006480881,0.007447693
42259,0.006481543,0.007448421
42260,0.006482189,0.007449315
42261,0.006482851,0.007450043
42262,0.006483559,0.0074506
42263,0.006484221,0.007451328
42264,0.006485023,0.007452206
42265,0.006485684,0.007452934
42266,0.006486393,0.007453491
42267,0.006487055,0.007454219
42268,0.006487701,0.007455113
42269,0.006488362,0.007455841
42270,0.006489071,0.007456398
42271,0.006489733,0.007457126
42272,0.006491491,0.007454232
42273,0.006492152,0.007454959
42274,0.006492861,0.007455516
42275,0.006493523,0.007456244
42276,0.006494169,0.007457139
42277,0.006494831,0.007457866
42278,0.006495539,0.007458423
42279,0.006496201,0.007459151
42280,0.006497003,0.00746003
42281,0.006497664,0.007460757
42282,0.006498373,0.007461314
42283,0.006499035,0.007462042
42284,0.006499681,0.007462936
42285,0.006500342,0.007463664
42286,0.006501051,0.007464221
42287,0.006501713,0.007464949
42288,0.006501325,0.007464483
42289,0.006501987,0.007465211
42290,0.006502696,0.007465768
42291,0.006503357,0.007466496
42292,0.006504004,0.00746739
42293,0.006504665,0.007468118
42294,0.006505374,0.007468675
42295,0.006506035,0.007469403
42296,0.006506837,0.007470281
42297,0.006507499,0.007471009
42298,0.006508208,0.007471566
42299,0.006508869,0.007472294
42300,0.006509516,0.007473188
42301,0.006510177,0.007473916
42302,0.006510886,0.007474473
42303,0.006511547,0.007475201
42304,0.006511103,0.007478524
42305,0.006511764,0.007479252
42306,0.006512473,0.007479809
42307,0.006513134,0.007480537
42308,0.006513781,0.007481431
42309,0.006514442,0.007482159
42310,0.006515151,0.007482716
42311,0.006515812,0.007483444
42312,0.006516614,0.007484322
42313,0.006517276,0.00748505
42314,0.006517985,0.007485607
42315,0.006518646,0.007486335
42316,0.006519293,0.007487229
42317,0.006519954,0.007487957
42318,0.006520663,0.007488514
42319,0.006521324,0.007489241
42320,0.006520937,0.007488776
42321,0.006521598,0.007489504
42322,0.006522307,0.007490061
42323,0.006522969,0.007490788
42324,0.006523615,0.007491683
42325,0.006524276,0.007492411
42326,0.006524985,0.007492968
42327,0.006525647,0.007493695
42328,0.006526449,0.007494574
42329,0.00652711,0.007495301
42330,0.006527819,0.007495859
42331,0.00652848,0.007496586
42332,0.006529127,0.007497481
42333,0.006529788,0.007498208
42334,0.006530497,0.007498765
42335,0.006531159,0.007499493
42336,0.006532917,0.007496599
42337,0.006533578,0.007497327
42338,0.006534287,0.007497884
42339,0.006534949,0.007498612
42340,0.006535595,0.007499506
42341,0.006536257,0.007500234
42342,0.006536965,0.007500791
42343,0.006537627,0.007501519
42344,0.006538429,0.007502397
42345,0.00653909,0.007503125
42346,0.006539799,0.007503682
42347,0.00654046,0.00750441
42348,0.006541107,0.007505304
42349,0.006541768,0.007506032
42350,0.006542477,0.007506589
42351,0.006543139,0.007507316
42352,0.006542751,0.007506851
42353,0.006543413,0.007507579
42354,0.006544122,0.007508136
42355,0.006544783,0.007508863
42356,0.00654543,0.007509758
42357,0.006546091,0.007510486
42358,0.0065468,0.007511043
42359,0.006547461,0.00751177
42360,0.006548263,0.007512649
42361,0.006548925,0.007513377
42362,0.006549634,0.007513934
42363,0.006550295,0.007514661
42364,0.006550941,0.007515556
42365,0.006551603,0.007516283
42366,0.006552312,0.00751684
42367,0.006552973,0.007517568
42368,0.006553104,0.007517432
42369,0.006553766,0.007518159
42370,0.006554475,0.007518716
42371,0.006555136,0.007519444
42372,0.006555782,0.007520338
42373,0.006556444,0.007521066
42374,0.006557153,0.007521623
42375,0.006557814,0.007522351
42376,0.006558616,0.007523229
42377,0.006559278,0.007523957
42378,0.006559986,0.007524514
42379,0.006560648,0.007525242
42380,0.006561294,0.007526136
42381,0.006561956,0.007526864
42382,0.006562665,0.007527421
42383,0.006563326,0.007528149
42384,0.006562939,0.007527683
42385,0.0065636,0.007528411
42386,0.006564309,0.007528968
42387,0.00656497,0.007529696
42388,0.006565617,0.00753059
42389,0.006566278,0.007531318
42390,0.006566987,0.007531875
42391,0.006567648,0.007532603
42392,0.006568451,0.007533481
42393,0.006569112,0.007534209
42394,0.006569821,0.007534766
42395,0.006570482,0.007535494
42396,0.006571129,0.007536388
42397,0.00657179,0.007537116
42398,0.006572499,0.007537673
42399,0.00657316,0.0075384
42400,0.006574919,0.007535507
42401,0.00657558,0.007536234
42402,0.006576289,0.007536791
42403,0.00657695,0.007537519
42404,0.006577597,0.007538413
42405,0.006578258,0.007539141
42406,0.006578967,0.007539698
42407,0.006579628,0.007540426
42408,0.006580431,0.007541304
42409,0.006581092,0.007542032
42410,0.006581801,0.007542589
42411,0.006582462,0.007543317
42412,0.006583109,0.007544211
42413,0.00658377,0.007544939
42414,0.006584479,0.007545496
42415,0.00658514,0.007546224
42416,0.006584753,0.007545758
42417,0.006585414,0.007546486
42418,0.006586123,0.007547043
42419,0.006586785,0.007547771
42420,0.006587431,0.007548665
42421,0.006588093,0.007549393
42422,0.006588802,0.00754995
42423,0.006589463,0.007550678
42424,0.006590265,0.007551556
42425,0.006590926,0.007552284
42426,0.006591635,0.007552841
42427,0.006592297,0.007553569
42428,0.006592943,0.007554463
42429,0.006593605,0.007555191
42430,0.006594313,0.007555748
42431,0.006594975,0.007556475
42432,0.00659453,0.007559799
42433,0.006595192,0.007560527
42434,0.0065959,0.007561084
42435,0.006596562,0.007561812
42436,0.006597208,0.007562706
42437,0.00659787,0.007563434
42438,0.006598579,0.007563991
42439,0.00659924,0.007564718
42440,0.006600042,0.007565597
42441,0.006600703,0.007566325
42442,0.006601412,0.007566882
42443,0.006602074,0.007567609
42444,0.00660272,0.007568504
42445,0.006603382,0.007569232
42446,0.006604091,0.007569789
42447,0.006604752,0.007570516
42448,0.006604365,0.007570051
42449,0.006605026,0.007570779
42450,0.006605735,0.007571336
42451,0.006606396,0.007572063
42452,0.006607043,0.007572958
42453,0.006607704,0.007573685
42454,0.006608413,0.007574243
42455,0.006609074,0.00757497
42456,0.006609877,0.007575849
42457,0.006610538,0.007576576
42458,0.006611247,0.007577133
42459,0.006611908,0.007577861
42460,0.006612555,0.007578756
42461,0.006613216,0.007579483
42462,0.006613925,0.00758004
42463,0.006614586,0.007580768
42464,0.006616345,0.007577874
42465,0.006617006,0.007578602
42466,0.006617715,0.007579159
42467,0.006618376,0.007579887
42468,0.006619023,0.007580781
42469,0.006619684,0.007581509
42470,0.006620393,0.007582066
42471,0.006621054,0.007582794
42472,0.006621857,0.007583672
42473,0.006622518,0.0075844
42474,0.006623227,0.007584957
42475,0.006623888,0.007585684
42476,0.006624535,0.007586579
42477,0.006625196,0.007587307
42478,0.006625905,0.007587864
42479,0.006626566,0.007588591
42480,0.006626179,0.007588126
42481,0.00662684,0.007588854
42482,0.006627549,0.007589411
42483,0.006628211,0.007590138
42484,0.006628857,0.007591033
42485,0.006629519,0.007591761
42486,0.006630227,0.007592318
42487,0.006630889,0.007593045
42488,0.006631691,0.007593924
42489,0.006632352,0.007594651
42490,0.006633061,0.007595208
42491,0.006633723,0.007595936
42492,0.006634369,0.007596831
42493,0.00663503,0.007597558
42494,0.006635739,0.007598115
42495,0.006636401,0.007598843
42496,0.006661108,0.007597168
42497,0.00666177,0.007597895
42498,0.006662479,0.007598452
42499,0.00666314,0.00759918
42500,0.006663787,0.007600074
42501,0.006664448,0.007600802
42502,0.006665157,0.007601359
42503,0.006665818,0.007602087
42504,0.00666662,0.007602965
42505,0.006667282,0.007603693
42506,0.006667991,0.00760425
42507,0.006668652,0.007604978
42508,0.006669298,0.007605872
42509,0.00666996,0.0076066
42510,0.006670669,0.007607157
42511,0.00667133,0.007607885
42512,0.006670943,0.007607419
42513,0.006671604,0.007608147
42514,0.006672313,0.007608704
42515,0.006672974,0.007609432
42516,0.006673621,0.007610326
42517,0.006674282,0.007611054
42518,0.006674991,0.007611611
42519,0.006675653,0.007612339
42520,0.006676455,0.007613217
42521,0.006677116,0.007613945
42522,0.006677825,0.007614502
42523,0.006678486,0.00761523
42524,0.006679133,0.007616124
42525,0.006679794,0.007616852
42526,0.006680503,0.007617409
42527,0.006681164,0.007618136
42528,0.006682923,0.007615243
42529,0.006683584,0.00761597
42530,0.006684293,0.007616527
42531,0.006684954,0.007617255
42532,0.006685601,0.007618149
42533,0.006686262,0.007618877
42534,0.006686971,0.007619434
42535,0.006687633,0.007620162
42536,0.006688435,0.00762104
42537,0.006689096,0.007621768
42538,0.006689805,0.007622325
42539,0.006690466,0.007623053
42540,0.006691113,0.007623947
42541,0.006691774,0.007624675
42542,0.006692483,0.007625232
42543,0.006693145,0.00762596
42544,0.006692757,0.007625494
42545,0.006693419,0.007626222
42546,0.006694128,0.007626779
42547,0.006694789,0.007627507
42548,0.006695435,0.007628401
42549,0.006696097,0.007629129
42550,0.006696806,0.007629686
42551,0.006697467,0.007630414
42552,0.006698269,0.007631292
42553,0.006698931,0.00763202
42554,0.006699639,0.007632577
42555,0.006700301,0.007633305
42556,0.006700947,0.007634199
42557,0.006701609,0.007634927
42558,0.006702318,0.007635484
42559,0.006702979,0.007636211
42560,0.006702534,0.007639535
42561,0.006703196,0.007640263
42562,0.006703905,0.00764082
42563,0.006704566,0.007641548
42564,0.006705213,0.007642442
42565,0.006705874,0.00764317
42566,0.006706583,0.007643727
42567,0.006707244,0.007644454
42568,0.006708046,0.007645333
42569,0.006708708,0.007646061
42570,0.006709417,0.007646618
42571,0.006710078,0.007647345
42572,0.006710724,0.00764824
42573,0.006711386,0.007648968
42574,0.006712095,0.007649525
42575,0.006712756,0.007650252
42576,0.006712369,0.007649787
42577,0.00671303,0.007650515
42578,0.006713739,0.007651072
42579,0.0067144,0.007651799
42580,0.006715047,0.007652694
42581,0.006715708,0.007653421
42582,0.006716417,0.007653978
42583,0.006717079,0.007654706
42584,0.006717881,0.007655585
42585,0.006718542,0.007656312
42586,0.006719251,0.007656869
42587,0.006719912,0.007657597
42588,0.006720559,0.007658492
42589,0.00672122,0.007659219
42590,0.006721929,0.007659776
42591,0.00672259,0.007660504
42592,0.006724349,0.00765761
42593,0.00672501,0.007658338
42594,0.006725719,0.007658895
42595,0.00672638,0.007659623
42596,0.006727027,0.007660517
42597,0.006727688,0.007661245
42598,0.006728397,0.007661802
42599,0.006729059,0.00766253
42600,0.006729861,0.007663408
42601,0.006730522,0.007664136
42602,0.006731231,0.007664693
42603,0.006731892,0.00766542
42604,0.006732539,0.007666315
42605,0.0067332,0.007667043
42606,0.006733909,0.0076676
42607,0.00673457,0.007668327
42608,0.006734183,0.007667862
42609,0.006734845,0.00766859
42610,0.006735553,0.007669147
42611,0.006736215,0.007669874
42612,0.006736861,0.007670769
42613,0.006737523,0.007671497
42614,0.006738232,0.007672054
42615,0.006738893,0.007672781
42616,0.006739695,0.00767366
42617,0.006740356,0.007674387
42618,0.006741065,0.007674944
42619,0.006741727,0.007675672
42620,0.006742373,0.007676567
42621,0.006743035,0.007677294
42622,0.006743744,0.007677851
42623,0.006744405,0.007678579
42624,0.006744536,0.007678442
42625,0.006745197,0.00767917
42626,0.006745906,0.007679727
42627,0.006746568,0.007680455
42628,0.006747214,0.007681349
42629,0.006747876,0.007682077
42630,0.006748584,0.007682634
42631,0.006749246,0.007683362
42632,0.006750048,0.00768424
42633,0.006750709,0.007684968
42634,0.006751418,0.007685525
42635,0.00675208,0.007686253
42636,0.006752726,0.007687147
42637,0.006753387,0.007687875
42638,0.006754096,0.007688432
42639,0.006754758,0.00768916
42640,0.00675437,0.007688694
42641,0.006755032,0.007689422
42642,0.006755741,0.007689979
42643,0.006756402,0.007690707
42644,0.006757049,0.007691601
42645,0.00675771,0.007692329
42646,0.006758419,0.007692886
42647,0.00675908,0.007693614
42648,0.006759882,0.007694492
42649,0.006760544,0.00769522
42650,0.006761253,0.007695777
42651,0.006761914,0.007696504
42652,0.006762561,0.007697399
42653,0.006763222,0.007698127
42654,0.006763931,0.007698684
42655,0.006764592,0.007699411
42656,0.006766351,0.007696518
42657,0.006767012,0.007697245
42658,0.006767721,0.007697802
42659,0.006768382,0.00769853
42660,0.006769029,0.007699424
42661,0.00676969,0.007700152
42662,0.006770399,0.007700709
42663,0.00677106,0.007701437
42664,0.006771862,0.007702315
42665,0.006772524,0.007703043
42666,0.006773233,0.0077036
42667,0.006773894,0.007704328
42668,0.006774541,0.007705222
42669,0.006775202,0.00770595
42670,0.006775911,0.007706507
42671,0.006776572,0.007707235
42672,0.006776185,0.007706769
42673,0.006776846,0.007707497
42674,0.006777555,0.007708054
42675,0.006778217,0.007708782
42676,0.006778863,0.007709676
42677,0.006779524,0.007710404
42678,0.006780233,0.007710961
42679,0.006780895,0.007711689
42680,0.006781697,0.007712567
42681,0.006782358,0.007713295
42682,0.006783067,0.007713852
42683,0.006783728,0.007714579
42684,0.006784375,0.007715474
42685,0.006785036,0.007716202
42686,0.006785745,0.007716759
42687,0.006786407,0.007717486
42688,0.006785962,0.00772081
42689,0.006786623,0.007721538
42690,0.006787332,0.007722095
42691,0.006787994,0.007722823
42692,0.00678864,0.007723717
42693,0.006789302,0.007724445
42694,0.00679001,0.007725002
42695,0.006790672,0.007725729
42696,0.006791474,0.007726608
42697,0.006792135,0.007727336
42698,0.006792844,0.007727893
42699,0.006793505,0.00772862
42700,0.006794152,0.007729515
42701,0.006794813,0.007730243
42702,0.006795522,0.0077308
42703,0.006796184,0.007731527
42704,0.006795796,0.007731062
42705,0.006796458,0.007731789
42706,0.006797167,0.007732347
42707,0.006797828,0.007733074
42708,0.006798475,0.007733969
42709,0.006799136,0.007734696
42710,0.006799845,0.007735253
42711,0.006800506,0.007735981
42712,0.006801308,0.00773686
42713,0.00680197,0.007737587
42714,0.006802679,0.007738144
42715,0.00680334,0.007738872
42716,0.006803986,0.007739767
42717,0.006804648,0.007740494
42718,0.006805357,0.007741051
42719,0.006806018,0.007741779
42720,0.006807776,0.007738885
42721,0.006808438,0.007739613
42722,0.006809147,0.00774017
42723,0.006809808,0.007740898
42724,0.006810455,0.007741792
42725,0.006811116,0.00774252
42726,0.006811825,0.007743077
42727,0.006812486,0.007743804
42728,0.006813288,0.007744683
42729,0.00681395,0.007745411
42730,0.006814659,0.007745968
42731,0.00681532,0.007746695
42732,0.006815967,0.00774759
42733,0.006816628,0.007748318
42734,0.006817337,0.007748875
42735,0.006817998,0.007749602
42736,0.006817611,0.007749137
42737,0.006818272,0.007749865
42738,0.006818981,0.007750422
42739,0.006819642,0.007751149
42740,0.006820289,0.007752044
42741,0.00682095,0.007752771
42742,0.006821659,0.007753328
42743,0.006822321,0.007754056
42744,0.006823123,0.007754935
42745,0.006823784,0.007755662
42746,0.006824493,0.007756219
42747,0.006825154,0.007756947
42748,0.006825801,0.007757842
42749,0.006826462,0.007758569
42750,0.006827171,0.007759126
42751,0.006827833,0.007759854
42752,0.006827573,0.007765892
42753,0.006828234,0.00776662
42754,0.006828943,0.007767177
42755,0.006829605,0.007767905
42756,0.006830251,0.007768799
42757,0.006830913,0.007769527
42758,0.006831621,0.007770084
42759,0.006832283,0.007770811
42760,0.006833085,0.00777169
42761,0.006833746,0.007772418
42762,0.006834455,0.007772975
42763,0.006835117,0.007773702
42764,0.006835763,0.007774597
42765,0.006836424,0.007775325
42766,0.006837133,0.007775882
42767,0.006837795,0.007776609
42768,0.006837407,0.007776144
42769,0.006838069,0.007776872
42770,0.006838778,0.007777429
42771,0.006839439,0.007778156
42772,0.006840086,0.007779051
42773,0.006840747,0.007779778
42774,0.006841456,0.007780335
42775,0.006842117,0.007781063
42776,0.006842919,0.007781942
42777,0.006843581,0.007782669
42778,0.00684429,0.007783226
42779,0.006844951,0.007783954
42780,0.006845598,0.007784849
42781,0.006846259,0.007785576
42782,0.006846968,0.007786133
42783,0.006847629,0.007786861
42784,0.006849388,0.007783967
42785,0.006850049,0.007784695
42786,0.006850758,0.007785252
42787,0.006851419,0.00778598
42788,0.006852066,0.007786874
42789,0.006852727,0.007787602
42790,0.006853436,0.007788159
42791,0.006854097,0.007788886
42792,0.006854899,0.007789765
42793,0.006855561,0.007790493
42794,0.00685627,0.00779105
42795,0.006856931,0.007791777
42796,0.006857578,0.007792672
42797,0.006858239,0.0077934
42798,0.006858948,0.007793957
42799,0.006859609,0.007794684
42800,0.006859222,0.007794219
42801,0.006859883,0.007794947
42802,0.006860592,0.007795504
42803,0.006861253,0.007796231
42804,0.0068619,0.007797126
42805,0.006862561,0.007797853
42806,0.00686327,0.00779841
42807,0.006863932,0.007799138
42808,0.006864734,0.007800017
42809,0.006865395,0.007800744
42810,0.006866104,0.007801301
42811,0.006866765,0.007802029
42812,0.006867412,0.007802924
42813,0.006868073,0.007803651
42814,0.006868782,0.007804208
42815,0.006869444,0.007804936
42816,0.006868999,0.00780826
42817,0.00686966,0.007808987
42818,0.006870369,0.007809544
42819,0.006871031,0.007810272
42820,0.006871677,0.007811167
42821,0.006872338,0.007811894
42822,0.006873047,0.007812451
42823,0.006873709,0.007813179
42824,0.006874511,0.007814058
42825,0.006875172,0.007814785
42826,0.006875881,0.007815342
42827,0.006876542,0.00781607
42828,0.006877189,0.007816964
42829,0.00687785,0.007817692
42830,0.006878559,0.007818249
42831,0.006879221,0.007818977
42832,0.006878833,0.007818511
42833,0.006879495,0.007819239
42834,0.006880204,0.007819796
42835,0.006880865,0.007820524
42836,0.006881512,0.007821418
42837,0.006882173,0.007822146
42838,0.006882882,0.007822703
42839,0.006883543,0.007823431
42840,0.006884345,0.007824309
42841,0.006885007,0.007825037
42842,0.006885716,0.007825594
42843,0.006886377,0.007826322
42844,0.006887023,0.007827216
42845,0.006887685,0.007827944
42846,0.006888394,0.007828501
42847,0.006889055,0.007829229
42848,0.006890813,0.007826335
42849,0.006891475,0.007827062
42850,0.006892184,0.007827619
42851,0.006892845,0.007828347
42852,0.006893492,0.007829242
42853,0.006894153,0.007829969
42854,0.006894862,0.007830526
42855,0.006895523,0.007831254
42856,0.006896325,0.007832133
42857,0.006896987,0.00783286
42858,0.006897696,0.007833417
42859,0.006898357,0.007834145
42860,0.006899004,0.00783504
42861,0.006899665,0.007835767
42862,0.006900374,0.007836324
42863,0.006901035,0.007837052
42864,0.006900648,0.007836586
42865,0.006901309,0.007837314
42866,0.006902018,0.007837871
42867,0.006902679,0.007838599
42868,0.006903326,0.007839493
42869,0.006903987,0.007840221
42870,0.006904696,0.007840778
42871,0.006905358,0.007841506
42872,0.00690616,0.007842384
42873,0.006906821,0.007843112
42874,0.00690753,0.007843669
42875,0.006908191,0.007844397
42876,0.006908838,0.007845291
42877,0.006909499,0.007846019
42878,0.006910208,0.007846576
42879,0.006910869,0.007847304
42880,0.006911001,0.007847167
42881,0.006911662,0.007847895
42882,0.006912371,0.007848452
42883,0.006913032,0.007849179
42884,0.006913679,0.007850074
42885,0.00691434,0.007850802
42886,0.006915049,0.007851359
42887,0.00691571,0.007852086
42888,0.006916513,0.007852965
42889,0.006917174,0.007853693
42890,0.006917883,0.00785425
42891,0.006918544,0.007854977
42892,0.006919191,0.007855872
42893,0.006919852,0.007856599
42894,0.006920561,0.007857157
